date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score,i,project
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.615384615,32,0.384615385,0.948057492,0.105769231,0.78209707,0.819672131,0.858369099,0.947867299,0.900900901,4,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.615384615,32,0.384615385,0.96333813,0.074519231,0.824771062,0.877952756,0.921487603,0.94893617,0.935010482,5,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.692307692,36,0.307692308,0.986097498,0.057692308,0.866620879,0.908745247,0.952191235,0.952191235,0.952191235,6,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.653846154,34,0.346153846,0.966370226,0.067307692,0.820970696,0.879310345,0.962264151,0.910714286,0.935779817,7,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.634615385,33,0.365384615,0.94394358,0.100961538,0.781410256,0.821276596,0.881278539,0.923444976,0.901869159,8,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.711538462,37,0.288461538,0.983237994,0.055288462,0.853846154,0.905737705,0.977876106,0.924686192,0.950537634,9,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.7,49,0.3,0.989513382,0.060714286,0.852482993,0.898203593,0.958466454,0.934579439,0.94637224,0,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.728571429,51,0.271428571,0.546428571,0.046428571,0.877482993,0.918495298,0.95751634,0.95751634,0.95751634,1,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.7,49,0.3,0.990814258,0.048214286,0.867959184,0.917431193,0.970873786,0.943396226,0.956937799,2,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.7,49,0.3,0.546428571,0.053571429,0.86207483,0.90625,0.953947368,0.947712418,0.950819672,3,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.671428571,47,0.328571429,0.987853135,0.057142857,0.851054422,0.895424837,0.951388889,0.938356164,0.944827586,4,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.642857143,45,0.357142857,0.553571429,0.0625,0.84670068,0.894578313,0.931034483,0.958064516,0.944356121,5,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.785714286,55,0.214285714,0.605357143,0.035714286,0.911496599,0.942528736,0.973293769,0.967551622,0.970414201,6,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.571428571,40,0.428571429,0.526785714,0.094642857,0.782006803,0.837423313,0.898026316,0.925423729,0.911519199,7,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.628571429,44,0.371428571,0.523214286,0.069642857,0.82452381,0.875399361,0.931972789,0.935153584,0.933560477,8,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,RandomForest,0.757142857,53,0.242857143,0.994128065,0.041071429,0.894489796,0.931547619,0.975077882,0.954268293,0.964560863,9,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.685714286,48,0.314285714,0.921689377,0.064285714,0.846870748,0.894117647,0.941176471,0.947040498,0.944099379,0,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.742857143,52,0.257142857,0.546428571,0.048214286,0.873571429,0.91509434,0.96039604,0.950980392,0.955665025,1,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.742857143,52,0.257142857,0.954325673,0.046428571,0.873571429,0.919753086,0.980263158,0.937106918,0.958199357,2,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.7,49,0.3,0.546428571,0.053571429,0.86207483,0.905660377,0.96,0.941176471,0.95049505,3,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.585714286,41,0.414285714,0.843456646,0.105357143,0.782142857,0.825443787,0.858461538,0.955479452,0.904376013,4,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.657142857,46,0.342857143,0.553571429,0.071428571,0.835680272,0.883040936,0.904191617,0.974193548,0.937888199,5,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.742857143,52,0.257142857,0.605357143,0.042857143,0.885952381,0.93220339,0.956521739,0.973451327,0.964912281,6,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.585714286,41,0.414285714,0.526785714,0.092857143,0.777619048,0.84,0.900990099,0.925423729,0.913043478,7,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.6,42,0.4,0.523214286,0.092857143,0.791428571,0.841463415,0.887459807,0.941979522,0.913907285,8,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,DecisionTree,0.685714286,48,0.314285714,0.933389989,0.057142857,0.859251701,0.906976744,0.951219512,0.951219512,0.951219512,9,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,MLPClassifier,0.671428571,47,0.328571429,0.992977668,0.066071429,0.834965986,0.891176471,0.940993789,0.943925234,0.942457232,0,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,MLPClassifier,0.7,49,0.3,0.910858189,0.051785714,0.861054422,0.909937888,0.948220065,0.95751634,0.952845528,1,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.4,MLPClassifier,0.7,49,0.3,0.99392985,0.060714286,0.858163265,0.896656535,0.964052288,0.927672956,0.945512821,2,mockito
